offset,tt,src_easting_original,src_northing_original,src_elevation,rec_easting_original,rec_northing_original,rec_elevation,src_easting,src_northing,rec_easting,rec_northing,src_name,rec_name
7.0486922,0.048666175799999996,2702126.029999,1172633.5900002,2101.59,2702126.380001,1172640.6299973,2104.92,926.0299990000203,1133.5900002000853,926.3800010001287,1140.629997299984, 926_1134, 926_1141
7.2773705,0.0730704269,2701986.589996,1172391.8699951,1946.76,2701988.580002,1172398.8699951,1950.51,786.5899959998205,891.869995099958,788.5800020000897,898.869995099958, 787_ 892, 789_ 899
7.5884428,0.044903141,2702211.29,1172778.71,2209.33,2702209.7,1172786.13,2213.84,1011.2900000000373,1278.7099999999627,1009.7000000001863,1286.1299999998882,1011_1279,1010_1286
7.8947582,0.0429521942,2702041.43,1172488.1299973,2012.52,2702042.169998,1172495.9899979,2016.81,841.4300000001676,988.1299972999841,842.1699979999103,995.9899979000911, 841_ 988, 842_ 996
8.1256809,0.0297288933,2702317.08,1172938.7,2260.32,2702321.29,1172931.75,2254.67,1117.0800000000745,1438.6999999999534,1121.2900000000373,1431.75,1117_1439,1121_1432
8.1822777,0.0671989517,2702174.029999,1172736.72,2177.18,2702181.84,1172739.16,2178.28,974.0299990000203,1236.719999999972,981.839999999851,1239.1599999999162, 974_1237, 982_1239
8.23493,0.0455619507,2701794.130005,1172053.4899902,1750.74,2701793.48999,1172061.7000122,1752.1,594.1300050001591,553.4899901999161,593.4899900001474,561.7000122000463, 594_ 553, 593_ 562
8.6203718,0.049254276300000004,2701733.420013,1171957.4400024,1687.45,2701736.959991,1171965.2999878,1691.69,533.4200129997917,457.4400023999624,536.959991000127,465.29998779995367, 533_ 457, 537_ 465
8.6303339,0.0565027695,2701922.860001,1172301.2000122,1883.35,2701931.350006,1172302.75,1884.26,722.8600010001101,801.2000122000463,731.3500060001388,802.75, 723_ 801, 731_ 803
8.6790037,0.0383219261,2701647.559998,1171813.8499756,1594.16,2701653.850006,1171819.8300171,1596.03,447.55999800004065,313.84997559990734,453.8500060001388,319.8300171000883, 448_ 314, 454_ 320
8.8827248,0.048531047800000005,2701866.809998,1172190.6000061,1815.96,2701863.119995,1172182.519989,1815.15,666.8099980000407,690.6000061000232,663.1199949998409,682.5199889999349, 667_ 691, 663_ 683
9.0910225,0.0322684746,2701617.309998,1171755.4000244,1566.17,2701612.100006,1171747.9500122,1560.51,417.30999800004065,255.40002440009266,412.1000060001388,247.95001220004633, 417_ 255, 412_ 248
9.1168489,0.039237796799999995,2702145.699997,1172935.61,2243.58,2702149.580002,1172927.36,2241.62,945.6999969999306,1435.6100000001024,949.5800020000897,1427.3600000001024, 946_1436, 950_1427
9.5840445,0.0538700752,2702258.74,1172937.88,2259.67,2702263.91,1172929.81,2258.07,1058.7400000002235,1437.8799999998882,1063.910000000149,1429.8100000000559,1059_1438,1064_1430
10.3553867,0.0445336113,2702425.87,1172937.75,2250.32,2702435.43,1172933.77,2249.22,1225.8700000001118,1437.75,1235.4300000001676,1433.7700000000186,1226_1438,1235_1434
10.7435598,0.0567237434,2701957.400002,1172340.5599976,1910.46,2701961.089996,1172350.6499939,1917.11,757.4000019999221,840.5599976000376,761.0899959998205,850.6499938999768, 757_ 841, 761_ 851
11.135293,0.0501084862,2702091.33,1172937.71,2230.38,2702095.23,1172927.28,2229.34,891.3300000000745,1437.7099999999627,895.2299999999814,1427.280000000028, 891_1438, 895_1427
11.1407824,0.06433580779999999,2701844.809998,1172148.25,1795.42,2701849.679993,1172158.269989,1802.75,644.8099980000407,648.25,649.6799929998815,658.2699889999349, 645_ 648, 650_ 658
11.2433729,0.047459342999999994,2702196.5,1172930.82,2247.7,2702207.52,1172928.59,2247.94,996.5,1430.8200000000652,1007.5200000000186,1428.5900000000838, 996_1431,1008_1429
11.59303,0.0406010323,2702482.05,1172938.8,2252.25,2702492.92,1172934.77,2250.83,1282.0499999998137,1438.8000000000466,1292.9199999999255,1434.7700000000186,1282_1439,1293_1435
11.7001066,0.036010265400000005,2702368.15,1172938.37,2250.13,2702377.54,1172931.39,2247.1,1168.1499999999069,1438.3700000001118,1177.5400000000373,1431.3899999998976,1168_1438,1178_1431
11.7033558,0.044903141,2702595.07,1172938.85,2263.52,2702606.46,1172936.16,2263.61,1395.0699999998324,1438.8500000000931,1406.4599999999627,1436.1599999999162,1395_1439,1406_1436
11.7403021,0.046973663299999996,2701762.579987,1172003.8699951,1716.71,2701765.130005,1172015.3300171,1722.61,562.5799870002083,503.86999509995803,565.1300050001591,515.3300171000883, 563_ 504, 565_ 515
12.1038237,0.0689547348,2702034.740002,1172938.39,2220.1,2702035.880001,1172926.34,2219.08,834.7400019997731,1438.3899999998976,835.8800010001287,1426.3400000000838, 835_1438, 836_1426
12.1936283,0.0311419163,2701706.309998,1171905.3699951,1654.35,2701709.709991,1171917.0800171,1658.83,506.30999800004065,405.36999509995803,509.70999100012705,417.0800171000883, 506_ 405, 510_ 417
12.4276876,0.0565173302,2701810.019989,1172939.62,2166.88,2701820.600006,1172946.14,2171.41,610.0199890001677,1439.6200000001118,620.6000060001388,1446.1399999998976, 610_1440, 621_1446
12.4360666,0.040968586,2702538.21,1172939.27,2255.81,2702549.89,1172935.0,2255.7,1338.2099999999627,1439.2700000000186,1349.8900000001304,1435.0,1338_1439,1350_1435
12.6234188,0.0476584206,2702651.16,1172938.45,2279.58,2702663.73,1172937.29,2281.51,1451.160000000149,1438.4499999999534,1463.7299999999814,1437.2900000000373,1451_1438,1464_1437
12.6747828,0.047877594,2702708.11,1172936.64,2288.94,2702720.72,1172937.92,2291.01,1508.1099999998696,1436.6399999998976,1520.720000000205,1437.9199999999255,1508_1437,1521_1438
12.8053074,0.053386066399999994,2701977.199997,1172938.14,2216.54,2701978.150002,1172925.37,2211.23,777.1999969999306,1438.1399999998976,778.1500019999221,1425.3700000001118, 777_1438, 778_1425
13.0930595,0.049186309799999994,2702929.54,1172940.78,2285.34,2702916.72,1172938.12,2283.95,1729.5400000000373,1440.780000000028,1716.720000000205,1438.1200000001118,1730_1441,1717_1438
13.604187,0.0500183868,2701865.770004,1172939.88,2179.24,2701877.710007,1172946.4,2186.18,665.7700040000491,1439.8799999998882,677.7100069997832,1446.3999999999069, 666_1440, 678_1446
14.0931587,0.047811763800000004,2703042.85,1172938.58,2263.61,2703028.76,1172938.28,2265.61,1842.8500000000931,1438.5800000000745,1828.7599999997765,1438.280000000028,1843_1439,1829_1438
14.1243706,0.0556585083,2701923.559998,1172938.77,2199.99,2701920.740005,1172924.93,2194.75,723.5599980000407,1438.7700000000186,720.7400050000288,1424.9299999999348, 724_1439, 721_1425
14.1485033,0.0374112015,2702874.94,1172937.83,2289.76,2702860.8,1172938.32,2289.98,1674.9399999999441,1437.8300000000745,1660.7999999998137,1438.3200000000652,1675_1438,1661_1438
14.4701185,0.0428890343,2702819.13,1172938.19,2289.82,2702804.66,1172938.14,2289.73,1619.1299999998882,1438.1899999999441,1604.660000000149,1438.1399999998976,1619_1438,1605_1438
14.833333,0.0503512344,2701923.559998,1172938.77,2199.99,2701935.009995,1172948.2,2206.52,723.5599980000407,1438.7700000000186,735.0099949999712,1448.1999999999534, 724_1439, 735_1448
14.9335909,0.0565010071,2701865.770004,1172939.88,2179.24,2701864.630005,1172924.99,2175.24,665.7700040000491,1439.8799999998882,664.6300050001591,1424.9899999999907, 666_1440, 665_1425
15.0102234,0.0576091042,2702764.17,1172937.64,2291.74,2702749.16,1172937.56,2292.16,1564.1699999999255,1437.6399999998976,1549.160000000149,1437.5600000000559,1564_1438,1549_1438
15.4049883,0.0345379486,2702987.34,1172939.48,2274.64,2702971.99,1172938.18,2277.26,1787.339999999851,1439.4799999999814,1771.9900000002235,1438.1799999999348,1787_1439,1772_1438
15.6722021,0.0589311104,2702651.16,1172938.45,2279.58,2702635.71,1172935.82,2271.0,1451.160000000149,1438.4499999999534,1435.7099999999627,1435.8200000000652,1451_1438,1436_1436
16.3461609,0.0617368279,2702708.11,1172936.64,2288.94,2702691.77,1172936.19,2286.77,1508.1099999998696,1436.6399999998976,1491.7700000000186,1436.1899999999441,1508_1437,1492_1436
16.6168423,0.0488376961,2702595.07,1172938.85,2263.52,2702578.65,1172936.3,2259.71,1395.0699999998324,1438.8500000000931,1378.6499999999069,1436.3000000000466,1395_1439,1379_1436
16.8741398,0.0624112434,2701810.019989,1172939.62,2166.88,2701807.160004,1172922.99,2159.89,610.0199890001677,1439.6200000001118,607.1600040001795,1422.9899999999907, 610_1440, 607_1423
17.0776119,0.0614369049,2701977.199997,1172938.14,2216.54,2701963.849998,1172948.79,2215.81,777.1999969999306,1438.1399999998976,763.8499980000779,1448.7900000000373, 777_1438, 764_1449
17.3046684,0.0370340309,2702538.21,1172939.27,2255.81,2702521.57,1172934.52,2253.59,1338.2099999999627,1439.2700000000186,1321.5699999998324,1434.5200000000186,1338_1439,1322_1435
17.460453,0.0357887688,2701706.309998,1171905.3699951,1654.35,2701695.600006,1171891.5800171,1644.18,506.30999800004065,405.36999509995803,495.6000060001388,391.5800171000883, 506_ 405, 496_ 392
17.6458607,0.054954425800000005,2701733.420013,1171957.4400024,1687.45,2701724.109985,1171942.4500122,1676.37,533.4200129997917,457.4400023999624,524.1099849999882,442.45001220004633, 533_ 457, 524_ 442
17.698101,0.0611550179,2701844.809998,1172148.25,1795.42,2701835.089996,1172133.4599915,1783.09,644.8099980000407,648.25,635.0899959998205,633.4599915000144, 645_ 648, 635_ 633
17.9738693,0.0625442696,2701957.400002,1172340.5599976,1910.46,2701945.860001,1172326.7799988,1900.63,757.4000019999221,840.5599976000376,745.8600010001101,826.7799988000188, 757_ 841, 746_ 827
17.9786949,0.0669711227,2701866.809998,1172190.6000061,1815.96,2701876.380005,1172205.8200073,1826.27,666.8099980000407,690.6000061000232,676.3800050001591,705.8200073000044, 667_ 691, 676_ 706
18.1021633,0.042373542800000004,2702368.15,1172938.37,2250.13,2702364.45,1172956.09,2256.39,1168.1499999999069,1438.3700000001118,1164.4500000001863,1456.0900000000838,1168_1438,1164_1456
18.1325874,0.0672144165,2702034.740002,1172938.39,2220.1,2702020.82,1172950.01,2224.12,834.7400019997731,1438.3899999998976,820.8199999998324,1450.0100000000093, 835_1438, 821_1450
18.2022476,0.0713550034,2701865.770004,1172939.88,2179.24,2701848.729996,1172946.28,2176.58,665.7700040000491,1439.8799999998882,648.7299959999509,1446.280000000028, 666_1440, 649_1446
18.2964096,0.0491270676,2701762.579987,1172003.8699951,1716.71,2701751.700012,1171989.1599731,1706.44,562.5799870002083,503.86999509995803,551.700011999812,489.1599731000606, 563_ 504, 552_ 489
18.315712,0.06266419599999999,2702196.5,1172930.82,2247.7,2702178.28,1172928.95,2246.74,996.5,1430.8200000000652,978.2799999997951,1428.9499999999534, 996_1431, 978_1429
18.3322296,0.059347271,2701617.309998,1171755.4000244,1566.17,2701625.339996,1171771.8800049,1573.75,417.30999800004065,255.40002440009266,425.33999599982053,271.88000490004197, 417_ 255, 425_ 272
18.6539135,0.040968586,2702482.05,1172938.8,2252.25,2702477.96,1172957.0,2260.93,1282.0499999998137,1438.8000000000466,1277.9599999999627,1457.0,1282_1439,1278_1457
18.6890888,0.0472221298,2702482.05,1172938.8,2252.25,2702464.33,1172932.86,2248.29,1282.0499999998137,1438.8000000000466,1264.3300000000745,1432.8600000001024,1282_1439,1264_1433
18.7086391,0.0641807556,2701977.199997,1172938.14,2216.54,2701992.260002,1172949.24,2220.39,777.1999969999306,1438.1399999998976,792.2600019997917,1449.2399999999907, 777_1438, 792_1449
18.7400932,0.0639282799,2702091.33,1172937.71,2230.38,2702078.85,1172951.69,2231.71,891.3300000000745,1437.7099999999627,878.8500000000931,1451.6899999999441, 891_1438, 879_1452
18.9065323,0.0583973694,2701810.019989,1172939.62,2166.88,2701791.98999,1172945.31,2159.6,610.0199890001677,1439.6200000001118,591.9899900001474,1445.3100000000559, 610_1440, 592_1445
18.9361038,0.0616298676,2702034.740002,1172938.39,2220.1,2702049.18,1172950.64,2224.43,834.7400019997731,1438.3899999998976,849.1800000001676,1450.6399999998976, 835_1438, 849_1451
18.9619427,0.0886298599,2702041.43,1172488.1299973,2012.52,2702030.549999,1172472.5999985,2000.59,841.4300000001676,988.1299972999841,830.549999000039,972.5999984999653, 841_ 988, 831_ 973
19.2192745,0.057756927500000006,2701647.559998,1171813.8499756,1594.16,2701641.209991,1171795.710022,1584.99,447.55999800004065,313.84997559990734,441.20999100012705,295.71002199989744, 448_ 314, 441_ 296
19.4495564,0.050311924,2702425.87,1172937.75,2250.32,2702421.0,1172956.58,2259.46,1225.8700000001118,1437.75,1221.0,1456.5800000000745,1226_1438,1221_1457
19.6359425,0.035722515100000005,2702538.21,1172939.27,2255.81,2702535.05,1172958.65,2264.45,1338.2099999999627,1439.2700000000186,1335.0499999998137,1458.6499999999069,1338_1439,1335_1459
19.6655769,0.07695393369999999,2701923.559998,1172938.77,2199.99,2701905.860001,1172947.34,2197.15,723.5599980000407,1438.7700000000186,705.8600010001101,1447.3400000000838, 724_1439, 706_1447
19.7624283,0.04064354320000001,2702368.15,1172938.37,2250.13,2702349.33,1172932.34,2246.88,1168.1499999999069,1438.3700000001118,1149.3300000000745,1432.3400000000838,1168_1438,1149_1432
19.9667053,0.0847998199,2701922.860001,1172301.2000122,1883.35,2701902.929993,1172302.4100037,1884.99,722.8600010001101,801.2000122000463,702.9299929998815,802.4100037000608, 723_ 801, 703_ 802
20.0936337,0.037815433499999995,2702258.74,1172937.88,2259.67,2702249.65,1172955.8,2262.14,1058.7400000002235,1437.8799999998882,1049.6499999999069,1455.8000000000466,1059_1438,1050_1456
20.2183456,0.053574955,2702317.08,1172938.7,2260.32,2702306.12,1172955.69,2270.57,1117.0800000000745,1438.6999999999534,1106.1200000001118,1455.6899999999441,1117_1439,1106_1456
20.3519745,0.0714068527,2702145.699997,1172935.61,2243.58,2702134.389999,1172952.53,2244.23,945.6999969999306,1435.6100000001024,934.3899989998899,1452.530000000028, 946_1436, 934_1453
20.3801517,0.0645759201,2702153.959999,1172681.68,2138.66,2702141.970001,1172665.1999969,2123.76,953.959999000188,1181.6799999999348,941.9700009999797,1165.1999969000462, 954_1182, 942_1165
20.491333,0.0486033211,2702425.87,1172937.75,2250.32,2702405.71,1172934.08,2249.79,1225.8700000001118,1437.75,1205.7099999999627,1434.0800000000745,1226_1438,1206_1434
20.6052322,0.0590496902,2702091.33,1172937.71,2230.38,2702106.280001,1172951.89,2236.23,891.3300000000745,1437.7099999999627,906.2800010000356,1451.8899999998976, 891_1438, 906_1452
20.9506512,0.0730289688,2702174.029999,1172736.72,2177.18,2702153.099998,1172737.65,2173.04,974.0299990000203,1236.719999999972,953.0999980000779,1237.6499999999069, 974_1237, 953_1238
21.0988808,0.0675488281,2701820.700012,1172102.5400085,1769.89,2701806.899994,1172086.5799866,1761.32,620.700011999812,602.5400084999856,606.8999939998612,586.5799865999725, 621_ 603, 607_ 587
21.3584328,0.10858,2702014.110001,1172440.7700043,1978.09,2702001.779999,1172423.3300018,1964.24,814.1100010001101,940.770004299935,801.7799990000203,923.3300018000882, 814_ 941, 802_ 923
21.4539032,0.0789312439,2702126.029999,1172633.5900002,2101.59,2702112.330002,1172617.0800018,2090.98,926.0299990000203,1133.5900002000853,912.3300020000897,1117.0800018000882, 926_1134, 912_1117
21.5067577,0.0549017792,2701794.130005,1172053.4899902,1750.74,2701779.410004,1172037.8099976,1739.7,594.1300050001591,553.4899901999161,579.4100040001795,537.8099976000376, 594_ 553, 579_ 538
21.507061,0.0571136093,2701647.559998,1171813.8499756,1594.16,2701626.600006,1171818.6699829,1586.54,447.55999800004065,313.84997559990734,426.6000060001388,318.6699828999117, 448_ 314, 427_ 319
21.6599693,0.08348812100000001,2701986.589996,1172391.8699951,1946.76,2701974.349998,1172374.0,1933.18,786.5899959998205,891.869995099958,774.3499980000779,874.0, 787_ 892, 774_ 874
21.8607903,0.0490071526,2701680.690002,1171863.0999756,1625.16,2701668.609985,1171844.8800049,1610.52,480.69000199995935,363.09997559990734,468.6099849999882,344.88000490004197, 481_ 363, 469_ 345
21.9216232,0.0557027626,2702595.07,1172938.85,2263.52,2702593.18,1172960.69,2269.36,1395.0699999998324,1438.8500000000931,1393.1800000001676,1460.6899999999441,1395_1439,1393_1461
22.7400875,0.0662712173,2702651.16,1172938.45,2279.58,2702649.81,1172961.15,2287.45,1451.160000000149,1438.4499999999534,1449.8100000000559,1461.1499999999069,1451_1438,1450_1461
22.9414597,0.0761859436,2702174.029999,1172736.72,2177.18,2702168.440002,1172714.47,2163.28,974.0299990000203,1236.719999999972,968.4400019999593,1214.469999999972, 974_1237, 968_1214
23.0260296,0.0563191948,2702265.08,1172876.49,2236.29,2702251.29,1172858.05,2230.17,1065.0800000000745,1376.4899999999907,1051.2900000000373,1358.0500000000466,1065_1376,1051_1358
23.1123009,0.0803141403,2701922.860001,1172301.2000122,1883.35,2701918.839996,1172278.4400024,1870.96,722.8600010001101,801.2000122000463,718.8399959998205,778.4400023999624, 723_ 801, 719_ 778
23.376358,0.0634878883,2702099.559999,1172586.6999998,2073.61,2702085.27,1172568.1999998,2066.08,899.5599989998154,1086.699999799952,885.2700000000186,1068.199999799952, 900_1087, 885_1068
23.4480267,0.07412519840000001,2702070.61,1172537.8499985,2047.74,2702056.57,1172519.0699997,2033.39,870.6099999998696,1037.8499984999653,856.5699999998324,1019.0699996999465, 871_1038, 857_1019
23.4598503,0.07628128049999999,2702240.51,1172828.18,2226.41,2702224.83,1172810.73,2227.56,1040.5099999997765,1328.1799999999348,1024.8300000000745,1310.7299999999814,1041_1328,1025_1311
24.1452942,0.08905272669999999,2702708.11,1172936.64,2288.94,2702707.25,1172960.77,2296.84,1508.1099999998696,1436.6399999998976,1507.25,1460.7700000000186,1508_1437,1507_1461
24.1960258,0.055395286599999996,2702294.31,1172926.25,2260.6,2702280.46,1172906.41,2250.42,1094.3100000000559,1426.25,1080.4599999999627,1406.4099999999162,1094_1426,1080_1406
24.3075581,0.062217029599999994,2702196.5,1172930.82,2247.7,2702193.11,1172954.89,2253.76,996.5,1430.8200000000652,993.1099999998696,1454.8899999998976, 996_1431, 993_1455
24.3969746,0.0754724274,2702174.029999,1172736.72,2177.18,2702166.300003,1172759.86,2189.56,974.0299990000203,1236.719999999972,966.3000030000694,1259.8600000001024, 974_1237, 966_1260
24.4256763,0.07602654269999999,2701866.809998,1172190.6000061,1815.96,2701847.690002,1172205.7999878,1819.01,666.8099980000407,690.6000061000232,647.6900019999593,705.7999877999537, 667_ 691, 648_ 706
24.717804,,2701903.330002,1172251.4500122,1854.75,2701890.839996,1172230.1199951,1840.42,703.3300020000897,751.4500122000463,690.8399959998205,730.119995099958, 703_ 751, 691_ 730
24.7527122,0.0579805603,2702317.08,1172938.7,2260.32,2702335.24,1172955.52,2263.94,1117.0800000000745,1438.6999999999534,1135.2400000002235,1455.5200000000186,1117_1439,1135_1456
25.018034,0.0877883835,2702145.699997,1172935.61,2243.58,2702163.269997,1172953.42,2252.88,945.6999969999306,1435.6100000001024,963.2699970002286,1453.4199999999255, 946_1436, 963_1453
25.3189468,0.05441008,2702258.74,1172937.88,2259.67,2702234.93,1172929.27,2251.77,1058.7400000002235,1437.8799999998882,1034.9300000001676,1429.2700000000186,1059_1438,1035_1429
25.3646889,0.055039249400000004,2702317.08,1172938.7,2260.32,2702293.0,1172930.73,2261.99,1117.0800000000745,1438.6999999999534,1093.0,1430.7299999999814,1117_1439,1093_1431
25.3863983,0.0504200249,2701733.420013,1171957.4400024,1687.45,2701709.220001,1171965.1099854,1676.29,533.4200129997917,457.4400023999624,509.2200009999797,465.1099853999913, 533_ 457, 509_ 465
25.8494396,0.0953359146,2701922.860001,1172301.2000122,1883.35,2701917.279999,1172326.4400024,1900.69,722.8600010001101,801.2000122000463,717.2799990000203,826.4400023999624, 723_ 801, 717_ 826
25.8497562,0.0641419296,2702349.85,1173024.38,2274.19,2702335.16,1173003.11,2271.69,1149.8500000000931,1524.3799999998882,1135.160000000149,1503.1100000001024,1150_1524,1135_1503
26.4705086,0.07393926999999999,2702145.699997,1172935.61,2243.58,2702119.82,1172930.05,2233.7,945.6999969999306,1435.6100000001024,919.8199999998324,1430.0500000000466, 946_1436, 920_1430
26.6057854,0.0643294678,2702323.54,1172975.8,2271.06,2702306.12,1172955.69,2270.57,1123.5400000000373,1475.8000000000466,1106.1200000001118,1455.6899999999441,1124_1476,1106_1456
26.6128407,0.0669003448,2701844.809998,1172148.25,1795.42,2701820.179993,1172158.3299866,1787.37,644.8099980000407,648.25,620.1799929998815,658.3299865999725, 645_ 648, 620_ 658
26.6879787,0.0501428642,2702258.74,1172937.88,2259.67,2702278.58,1172955.73,2267.73,1058.7400000002235,1437.8799999998882,1078.5800000000745,1455.7299999999814,1059_1438,1079_1456
27.5022774,0.0615230255,2701762.579987,1172003.8699951,1716.71,2701738.170013,1172016.539978,1711.47,562.5799870002083,503.86999509995803,538.1700129997917,516.5399780001026, 563_ 504, 538_ 517
27.5528297,0.09946308899999999,2701903.330002,1172251.4500122,1854.75,2701876.020004,1172255.1000061,1854.24,703.3300020000897,751.4500122000463,676.0200040000491,755.1000061000232, 703_ 751, 676_ 755
27.6445045,0.10329,2701957.400002,1172340.5599976,1910.46,2701931.75,1172350.8699951,1920.26,757.4000019999221,840.5599976000376,731.75,850.869995099958, 757_ 841, 732_ 851
27.7199917,0.0430431709,2701706.309998,1171905.3699951,1654.35,2701680.730011,1171916.0499878,1645.19,506.30999800004065,405.36999509995803,480.7300109998323,416.04998779995367, 506_ 405, 481_ 416
27.8067913,0.0985601349,2701986.589996,1172391.8699951,1946.76,2701959.629997,1172398.6799927,1947.21,786.5899959998205,891.869995099958,759.6299970000982,898.6799926999956, 787_ 892, 760_ 899
27.8101025,0.10067,2702014.110001,1172440.7700043,1978.09,2701986.919998,1172446.6100006,1975.07,814.1100010001101,940.770004299935,786.9199979999103,946.610000600107, 814_ 941, 787_ 947
28.2637196,0.0967985153,2702041.43,1172488.1299973,2012.52,2702014.07,1172495.2200012,2008.13,841.4300000001676,988.1299972999841,814.0699999998324,995.2200011999812, 841_ 988, 814_ 995
28.4240437,0.0721209717,2702349.85,1173024.38,2274.19,2702361.13,1173050.47,2284.35,1149.8500000000931,1524.3799999998882,1161.1299999998882,1550.469999999972,1150_1524,1161_1550
28.6157856,0.0612330093,2701820.700012,1172102.5400085,1769.89,2701793.089996,1172110.0599976,1763.93,620.700011999812,602.5400084999856,593.0899959998205,610.0599976000376, 621_ 603, 593_ 610
28.7329273,0.07019264979999999,2702265.08,1172876.49,2236.29,2702236.39,1172878.06,2235.28,1065.0800000000745,1376.4899999999907,1036.3900000001304,1378.0600000000559,1065_1376,1036_1378
28.8063354,0.08658021549999999,2702153.959999,1172681.68,2138.66,2702126.049999,1172688.81,2139.08,953.959999000188,1181.6799999999348,926.049999000039,1188.8100000000559, 954_1182, 926_1189
28.9216785,0.0533335037,2701794.130005,1172053.4899902,1750.74,2701766.149994,1172060.8099976,1744.27,594.1300050001591,553.4899901999161,566.1499939998612,560.8099976000376, 594_ 553, 566_ 561
28.9340878,0.0868595505,2702070.61,1172537.8499985,2047.74,2702042.189999,1172543.2800007,2043.35,870.6099999998696,1037.8499984999653,842.1899990001693,1043.2800006999169, 871_1038, 842_1043
29.0063171,0.0550125771,2702091.33,1172937.71,2230.38,2702064.18,1172927.5,2223.54,891.3300000000745,1437.7099999999627,864.1800000001676,1427.5, 891_1438, 864_1428
29.1199188,0.0524030266,2701680.690002,1171863.0999756,1625.16,2701651.690002,1171865.7399902,1612.8,480.69000199995935,363.09997559990734,451.69000199995935,365.73999019991606, 481_ 363, 452_ 366
29.1271744,0.11029000000000001,2701923.559998,1172938.77,2199.99,2701949.570007,1172925.66,2205.37,723.5599980000407,1438.7700000000186,749.5700070001185,1425.6599999999162, 724_1439, 750_1426
29.456356,0.0945593567,2702126.029999,1172633.5900002,2101.59,2702097.24,1172639.8199997,2103.09,926.0299990000203,1133.5900002000853,897.2400000002235,1139.8199996999465, 926_1134, 897_1140
29.5017929,0.07009822080000001,2702091.33,1172937.71,2230.38,2702119.82,1172930.05,2233.7,891.3300000000745,1437.7099999999627,919.8199999998324,1430.0500000000466, 891_1438, 920_1430
29.6792965,0.0719273834,2702323.54,1172975.8,2271.06,2702335.16,1173003.11,2271.69,1123.5400000000373,1475.8000000000466,1135.160000000149,1503.1100000001024,1124_1476,1135_1503
29.8830776,0.10895999999999999,2701903.330002,1172251.4500122,1854.75,2701889.850006,1172278.1199951,1869.07,703.3300020000897,751.4500122000463,689.8500060001388,778.119995099958, 703_ 751, 690_ 778
30.3177662,0.0943170547,2701977.199997,1172938.14,2216.54,2701949.570007,1172925.66,2205.37,777.1999969999306,1438.1399999998976,749.5700070001185,1425.6599999999162, 777_1438, 750_1426
30.3887634,0.08004715729999999,2702034.740002,1172938.39,2220.1,2702006.739998,1172926.58,2214.98,834.7400019997731,1438.3899999998976,806.7399980002083,1426.5800000000745, 835_1438, 807_1427
30.4960804,0.0487195244,2702368.15,1172938.37,2250.13,2702392.59,1172956.61,2259.23,1168.1499999999069,1438.3700000001118,1192.589999999851,1456.6100000001024,1168_1438,1193_1457
30.6077309,0.0596922264,2702294.31,1172926.25,2260.6,2702263.91,1172929.81,2258.07,1094.3100000000559,1426.25,1063.910000000149,1429.8100000000559,1094_1426,1064_1430
30.6564064,0.07434333800000001,2702349.85,1173024.38,2274.19,2702319.28,1173026.68,2271.72,1149.8500000000931,1524.3799999998882,1119.279999999795,1526.6799999999348,1150_1524,1119_1527
30.7563286,0.10956,2702211.29,1172778.71,2209.33,2702181.19,1172785.03,2208.35,1011.2900000000373,1278.7099999999627,981.1899999999441,1285.030000000028,1011_1279, 981_1285
30.7929974,0.0541493721,2702425.87,1172937.75,2250.32,2702449.47,1172957.53,2260.28,1225.8700000001118,1437.75,1249.470000000205,1457.530000000028,1226_1438,1249_1458
30.874403,0.0396570702,2702482.05,1172938.8,2252.25,2702506.06,1172958.21,2263.31,1282.0499999998137,1438.8000000000466,1306.0600000000559,1458.2099999999627,1282_1439,1306_1458
31.0791473,0.10482,2701865.770004,1172939.88,2179.24,2701891.929993,1172923.1,2186.38,665.7700040000491,1439.8799999998882,691.9299929998815,1423.1000000000931, 666_1440, 692_1423
31.1290779,0.0658874359,2701903.330002,1172251.4500122,1854.75,2701918.839996,1172278.4400024,1870.96,703.3300020000897,751.4500122000463,718.8399959998205,778.4400023999624, 703_ 751, 719_ 778
31.1299324,0.0664344025,2701810.019989,1172939.62,2166.88,2701835.130005,1172921.22,2172.31,610.0199890001677,1439.6200000001118,635.1300050001591,1421.219999999972, 610_1440, 635_1421
31.1379929,0.0758282623,2702595.07,1172938.85,2263.52,2702617.67,1172960.27,2272.08,1395.0699999998324,1438.8500000000931,1417.6699999999255,1460.2700000000186,1395_1439,1418_1460
31.1940804,0.10546,2702240.51,1172828.18,2226.41,2702209.81,1172833.71,2229.32,1040.5099999997765,1328.1799999999348,1009.8100000000559,1333.7099999999627,1041_1328,1010_1334
31.3895836,0.079983017,2702034.740002,1172938.39,2220.1,2702064.18,1172927.5,2223.54,834.7400019997731,1438.3899999998976,864.1800000001676,1427.5, 835_1438, 864_1428
31.4854755,0.0774416351,2702323.54,1172975.8,2271.06,2702306.6,1173002.34,2266.94,1123.5400000000373,1475.8000000000466,1106.6000000000931,1502.3400000000838,1124_1476,1107_1502
31.6380062,0.0707038651,2701647.559998,1171813.8499756,1594.16,2701640.200012,1171844.6199951,1600.72,447.55999800004065,313.84997559990734,440.200011999812,344.61999509995803, 448_ 314, 440_ 345
