station_number,northing_original,easting_original,elevation,easting,northing
89,1172714.3086,2703239.5367,2203.6491,2039.5367000000551,1214.3086000001058
90,1172714.92714286,2703239.55785714,2203.78071428571,2039.5578571399674,1214.9271428599022
91,1172715.54568571,2703239.57901429,2203.91232857143,2039.5790142901242,1215.5456857099198
92,1172716.16422857,2703239.60017143,2204.04394285714,2039.6001714300364,1216.164228569949
93,1172716.78277143,2703239.62132857,2204.17555714286,2039.6213285699487,1216.7827714299783
94,1172717.40131429,2703239.64248571,2204.30717142857,2039.642485709861,1217.4013142900076
95,1172718.01985714,2703239.66364286,2204.43878571429,2039.6636428600177,1218.0198571400251
96,1172718.6384,2703239.6848,2204.5704,2039.68479999993,1218.6384000000544
97,1172719.25694286,2703239.70595714,2204.70201428571,2039.7059571398422,1219.2569428600837
98,1172719.87548571,2703239.72711429,2204.83362857143,2039.727114289999,1219.8754857101012
99,1172720.49402857,2703239.74827143,2204.96524285714,2039.7482714299113,1220.4940285698976
100,1172721.11257143,2703239.76942857,2205.09685714286,2039.7694285698235,1221.112571429927
101,1172721.73111429,2703239.79058571,2205.22847142857,2039.7905857102014,1221.7311142899562
102,1172722.34965714,2703239.81174286,2205.36008571429,2039.8117428598925,1222.3496571399737
103,1172722.9682,2703239.8329,2205.4917,2039.8328999998048,1222.968200000003
104,1172723.58674286,2703239.85405714,2205.62331428571,2039.8540571401827,1223.5867428600322
105,1172724.20528571,2703239.87521429,2205.75492857143,2039.8752142898738,1224.2052857100498
106,1172724.82382857,2703239.89637143,2205.88654285714,2039.896371429786,1224.823828570079
107,1172725.44237143,2703239.91752857,2206.01815714286,2039.917528570164,1225.4423714301083
108,1172726.06091429,2703239.93868571,2206.14977142857,2039.9386857100762,1226.0609142899048
109,1172726.67945714,2703239.95984286,2206.28138571429,2039.9598428597674,1226.6794571399223
110,1172727.298,2703239.981,2206.413,2039.9810000001453,1227.2979999999516
111,1172728.287525,2703239.7882,2206.47255,2039.7881999998353,1228.2875250000507
112,1172729.27705,2703239.5954,2206.5321,2039.595399999991,1229.277049999917
113,1172730.266575,2703239.4026,2206.59165,2039.4026000001468,1230.266575000016
114,1172731.2561,2703239.2098,2206.6512,2039.2097999998368,1231.256100000115
115,1172732.245625,2703239.017,2206.71075,2039.0169999999925,1232.2456249999814
116,1172733.23515,2703238.8242,2206.7703,2038.8242000001483,1233.2351500000805
117,1172734.224675,2703238.6314,2206.82985,2038.6313999998383,1234.2246749999467
118,1172735.2142,2703238.4386,2206.8894,2038.438599999994,1235.2142000000458
119,1172736.203725,2703238.2458,2206.94895,2038.2458000001498,1236.203724999912
120,1172737.19325,2703238.053,2207.0085,2038.0529999998398,1237.1932500000112
121,1172738.182775,2703237.8602,2207.06805,2037.8601999999955,1238.1827750001103
122,1172739.1723,2703237.6674,2207.1276,2037.6674000001512,1239.1722999999765
123,1172740.161825,2703237.4746,2207.18715,2037.4745999998413,1240.1618250000756
124,1172741.15135,2703237.2818,2207.2467,2037.281799999997,1241.1513499999419
125,1172742.140875,2703237.089,2207.30625,2037.0890000001527,1242.140875000041
126,1172743.1304,2703236.8962,2207.3658,2036.8961999998428,1243.1303999999072
127,1172744.119925,2703236.7034,2207.42535,2036.7033999999985,1244.1199250000063
128,1172745.10945,2703236.5106,2207.4849,2036.5106000001542,1245.1094500001054
129,1172746.098975,2703236.3178,2207.54445,2036.3177999998443,1246.0989749999717
130,1172747.0885,2703236.125,2207.604,2036.125,1247.0885000000708
131,1172748.078025,2703235.9322,2207.66355,2035.9322000001557,1248.078024999937
132,1172749.06755,2703235.7394,2207.7231,2035.7393999998458,1249.0675500000361
133,1172750.057075,2703235.5466,2207.78265,2035.5466000000015,1250.0570749999024
134,1172751.0466,2703235.3538,2207.8422,2035.3538000001572,1251.0466000000015
135,1172752.036125,2703235.161,2207.90175,2035.1609999998473,1252.0361250001006
136,1172753.02565,2703234.9682,2207.9613,2034.968200000003,1253.0256499999668
137,1172754.015175,2703234.7754,2208.02085,2034.7754000001587,1254.015175000066
138,1172755.0047,2703234.5826,2208.0804,2034.5825999998488,1255.0046999999322
139,1172755.994225,2703234.3898,2208.13995,2034.3898000000045,1255.9942250000313
140,1172756.98375,2703234.197,2208.1995,2034.1970000001602,1256.9837499998976
141,1172757.973275,2703234.0042,2208.25905,2034.0041999998502,1257.9732749999966
142,1172758.9628,2703233.8114,2208.3186,2033.811400000006,1258.9628000000957
143,1172759.952325,2703233.6186,2208.37815,2033.6186000001617,1259.952324999962
144,1172760.94185,2703233.4258,2208.4377,2033.4257999998517,1260.941850000061
145,1172761.931375,2703233.233,2208.49725,2033.2330000000075,1261.9313749999274
146,1172762.9209,2703233.0402,2208.5568,2033.0402000001632,1262.9209000000264
147,1172763.910425,2703232.8474,2208.61635,2032.8473999998532,1263.9104249998927
148,1172764.89995,2703232.6546,2208.6759,2032.654600000009,1264.8999499999918
149,1172765.889475,2703232.4618,2208.73545,2032.4618000001647,1265.889475000091
150,1172766.879,2703232.269,2208.795,2032.2689999998547,1266.8789999999572
151,1172767.8585,2703232.25126471,2208.9045,2032.2512647099793,1267.8585000000894
152,1172768.838,2703232.23352941,2209.014,2032.2335294098593,1268.8379999999888
153,1172769.8175,2703232.21579412,2209.1235,2032.215794119984,1269.8174999998882
154,1172770.797,2703232.19805882,2209.233,2032.198058819864,1270.7970000000205
155,1172771.7765,2703232.18032353,2209.3425,2032.1803235299885,1271.77649999992
156,1172772.756,2703232.16258823,2209.452,2032.1625882298686,1272.7560000000522
157,1172773.7355,2703232.14485294,2209.5615,2032.1448529399931,1273.7354999999516
158,1172774.715,2703232.12711765,2209.671,2032.1271176501177,1274.7150000000838
159,1172775.6945,2703232.10938235,2209.7805,2032.1093823499978,1275.6944999999832
160,1172776.674,2703232.09164706,2209.89,2032.0916470601223,1276.6740000001155
161,1172777.6535,2703232.07391176,2209.9995,2032.0739117600024,1277.653500000015
162,1172778.633,2703232.05617647,2210.109,2032.056176470127,1278.6329999999143
163,1172779.6125,2703232.03844118,2210.2185,2032.0384411797859,1279.6125000000466
164,1172780.592,2703232.02070588,2210.328,2032.0207058801316,1280.591999999946
165,1172781.5715,2703232.00297059,2210.4375,2032.0029705897905,1281.5715000000782
166,1172782.551,2703231.98523529,2210.547,2031.9852352901362,1282.5509999999776
167,1172783.5305,2703231.9675,2210.6565,2031.967499999795,1283.53050000011
168,1172784.51,2703231.94976471,2210.766,2031.9497647099197,1284.5100000000093
169,1172785.4895,2703231.93202941,2210.8755,2031.9320294097997,1285.4894999999087
170,1172786.469,2703231.91429412,2210.985,2031.9142941199243,1286.469000000041
171,1172787.4485,2703231.89655882,2211.0945,2031.8965588198043,1287.4484999999404
172,1172788.428,2703231.87882353,2211.204,2031.878823529929,1288.4280000000726
173,1172789.4075,2703231.86108824,2211.3135,2031.8610882400535,1289.407499999972
174,1172790.387,2703231.84335294,2211.423,2031.8433529399335,1290.3870000001043
175,1172791.3665,2703231.82561765,2211.5325,2031.8256176500581,1291.3665000000037
176,1172792.346,2703231.80788235,2211.642,2031.8078823499382,1292.3459999999031
177,1172793.3255,2703231.79014706,2211.7515,2031.7901470600627,1293.3255000000354
178,1172794.305,2703231.77241177,2211.861,2031.7724117701873,1294.3049999999348
179,1172795.2845,2703231.75467647,2211.9705,2031.7546764700674,1295.284500000067
180,1172796.264,2703231.73694118,2212.08,2031.736941180192,1296.2639999999665
181,1172797.2435,2703231.71920588,2212.1895,2031.719205880072,1297.2435000000987
182,1172798.223,2703231.70147059,2212.299,2031.7014705901965,1298.2229999999981
183,1172799.2025,2703231.68373529,2212.4085,2031.6837352900766,1299.2024999998976
184,1172800.182,2703231.666,2212.518,2031.6660000002012,1300.1820000000298
185,1172801.10837143,2703231.58691429,2212.63785714286,2031.5869142902084,1301.1083714300767
186,1172802.03474286,2703231.50782857,2212.75771428571,2031.507828569971,1302.0347428598907
187,1172802.96111429,2703231.42874286,2212.87757142857,2031.4287428599782,1302.9611142899375
188,1172803.88748571,2703231.34965714,2212.99742857143,2031.3496571402065,1303.8874857099727
189,1172804.81385714,2703231.27057143,2213.11728571429,2031.2705714302137,1304.8138571400195
190,1172805.74022857,2703231.19148571,2213.23714285714,2031.1914857099764,1305.7402285700664
191,1172806.6666,2703231.1124,2213.357,2031.1123999999836,1306.6666000001132
192,1172807.59297143,2703231.03331429,2213.47685714286,2031.0333142899908,1307.5929714299273
193,1172808.51934286,2703230.95422857,2213.59671428571,2030.9542285702191,1308.5193428599741
194,1172809.44571429,2703230.87514286,2213.71657142857,2030.8751428602263,1309.445714290021
195,1172810.37208571,2703230.79605714,2213.83642857143,2030.796057139989,1310.3720857100561
196,1172811.29845714,2703230.71697143,2213.95628571429,2030.7169714299962,1311.298457140103
197,1172812.22482857,2703230.63788571,2214.07614285714,2030.6378857102245,1312.224828569917
198,1172813.1512,2703230.5588,2214.196,2030.5588000002317,1313.1511999999639
199,1172814.07757143,2703230.47971429,2214.31585714286,2030.4797142897733,1314.0775714300107
200,1172815.00394286,2703230.40062857,2214.43571428571,2030.4006285700016,1315.0039428600576
201,1172815.93031429,2703230.32154286,2214.55557142857,2030.3215428600088,1315.9303142901044
202,1172816.85668571,2703230.24245714,2214.67542857143,2030.2424571397714,1316.8566857099067
203,1172817.78305714,2703230.16337143,2214.79528571429,2030.1633714297786,1317.7830571399536
204,1172818.70942857,2703230.08428571,2214.91514285714,2030.084285710007,1318.7094285700005
205,1172819.6358,2703230.0052,2215.035,2030.0052000000142,1319.6358000000473
206,1172820.56217143,2703229.92611429,2215.15485714286,2029.9261142900214,1320.5621714300942
207,1172821.48854286,2703229.84702857,2215.27471428571,2029.847028569784,1321.4885428599082
208,1172822.41491429,2703229.76794286,2215.39457142857,2029.7679428597912,1322.414914289955
209,1172823.34128571,2703229.68885714,2215.51442857143,2029.6888571400195,1323.3412857099902
210,1172824.26765714,2703229.60977143,2215.63428571429,2029.6097714300267,1324.267657140037
211,1172825.19402857,2703229.53068571,2215.75414285714,2029.5306857097894,1325.194028570084
212,1172826.1204,2703229.4516,2215.874,2029.4515999997966,1326.120399999898
213,1172827.04677143,2703229.37251429,2215.99385714286,2029.3725142898038,1327.0467714299448
214,1172827.97314286,2703229.29342857,2216.11371428571,2029.2934285700321,1327.9731428599916
215,1172828.89951429,2703229.21434286,2216.23357142857,2029.2143428600393,1328.8995142900385
216,1172829.82588571,2703229.13525714,2216.35342857143,2029.135257139802,1329.8258857100736
217,1172830.75225714,2703229.05617143,2216.47328571429,2029.0561714298092,1330.7522571398877
218,1172831.67862857,2703228.97708571,2216.59314285714,2028.9770857100375,1331.6786285699345
219,1172832.605,2703228.898,2216.713,2028.8980000000447,1332.6049999999814
220,1172833.484,2703228.5471875,2216.8655,2028.5471875001676,1333.4839999999385
221,1172834.363,2703228.196375,2217.018,2028.196374999825,1334.3629999998957
222,1172835.242,2703227.8455625,2217.1705,2027.8455624999478,1335.2420000000857
223,1172836.121,2703227.49475,2217.323,2027.4947500000708,1336.1210000000428
224,1172837.0,2703227.1439375,2217.4755,2027.1439375001937,1337.0
225,1172837.879,2703226.793125,2217.628,2026.793124999851,1337.8789999999572
226,1172838.758,2703226.4423125,2217.7805,2026.442312499974,1338.7579999999143
227,1172839.637,2703226.0915,2217.933,2026.0915000000969,1339.6370000001043
228,1172840.516,2703225.7406875,2218.0855,2025.7406875002198,1340.5160000000615
229,1172841.395,2703225.389875,2218.238,2025.389874999877,1341.3950000000186
230,1172842.274,2703225.0390625,2218.3905,2025.0390625,1342.2739999999758
231,1172843.153,2703224.68825,2218.543,2024.688250000123,1343.152999999933
232,1172844.032,2703224.3374375,2218.6955,2024.3374374997802,1344.03199999989
233,1172844.911,2703223.986625,2218.848,2023.9866249999031,1344.91100000008
234,1172845.79,2703223.6358125,2219.0005,2023.635812500026,1345.7900000000373
235,1172846.669,2703223.285,2219.153,2023.285000000149,1346.6689999999944
236,1172847.548,2703222.9341875,2219.3055,2022.9341874998063,1347.5479999999516
237,1172848.427,2703222.583375,2219.458,2022.5833749999292,1348.4269999999087
238,1172849.306,2703222.2325625,2219.6105,2022.2325625000522,1349.3060000000987
239,1172850.185,2703221.88175,2219.763,2021.881750000175,1350.1850000000559
240,1172851.064,2703221.5309375,2219.9155,2021.5309374998324,1351.064000000013
241,1172851.943,2703221.180125,2220.068,2021.1801249999553,1351.9429999999702
242,1172852.822,2703220.8293125,2220.2205,2020.8293125000782,1352.8219999999274
243,1172853.701,2703220.4785,2220.373,2020.4785000002012,1353.7009999998845
244,1172854.58,2703220.1276875,2220.5255,2020.1276874998584,1354.5800000000745
245,1172855.459,2703219.776875,2220.678,2019.7768749999814,1355.4590000000317
246,1172856.338,2703219.4260625,2220.8305,2019.4260625001043,1356.3379999999888
247,1172857.217,2703219.07525,2220.983,2019.0752500002272,1357.216999999946
248,1172858.096,2703218.7244375,2221.1355,2018.7244374998845,1358.0959999999031
249,1172858.975,2703218.373625,2221.288,2018.3736250000075,1358.9750000000931
250,1172859.854,2703218.0228125,2221.4405,2018.0228125001304,1359.8540000000503
251,1172860.733,2703217.672,2221.593,2017.6719999997877,1360.7330000000075
252,1172861.56255814,2703217.14174419,2221.7313255814,2017.1417441898957,1361.5625581399072
253,1172862.39211628,2703216.61148837,2221.86965116279,2016.6114883702248,1362.3921162800398
254,1172863.22167442,2703216.08123256,2222.00797674419,2016.0812325598672,1363.2216744199395
255,1172864.05123256,2703215.55097674,2222.14630232558,2015.5509767401963,1364.051232560072
256,1172864.8807907,2703215.02072093,2222.28462790698,2015.0207209298387,1364.8807906999718
257,1172865.71034884,2703214.49046512,2222.42295348837,2014.4904651199467,1365.7103488401044
258,1172866.53990698,2703213.9602093,2222.56127906977,2013.9602092998102,1366.5399069800042
259,1172867.36946512,2703213.42995349,2222.69960465116,2013.4299534899183,1367.369465119904
260,1172868.19902326,2703212.89969767,2222.83793023256,2012.8996976697817,1368.1990232600365
261,1172869.0285814,2703212.36944186,2222.97625581395,2012.3694418598898,1369.0285813999362
262,1172869.85813953,2703211.83918605,2223.11458139535,2011.8391860499978,1369.858139530057
263,1172870.68769767,2703211.30893023,2223.25290697674,2011.3089302298613,1370.6876976699568
264,1172871.51725581,2703210.77867442,2223.39123255814,2010.7786744199693,1371.5172558100894
265,1172872.34681395,2703210.2484186,2223.52955813953,2010.2484185998328,1372.3468139499892
266,1172873.17637209,2703209.71816279,2223.66788372093,2009.7181627899408,1373.176372089889
267,1172874.00593023,2703209.18790698,2223.80620930233,2009.1879069800489,1374.0059302300215
268,1172874.83548837,2703208.65765116,2223.94453488372,2008.6576511599123,1374.8354883699212
269,1172875.66504651,2703208.12739535,2224.08286046512,2008.1273953500204,1375.6650465100538
270,1172876.49460465,2703207.59713953,2224.22118604651,2007.5971395298839,1376.4946046499535
271,1172877.32416279,2703207.06688372,2224.35951162791,2007.066883719992,1377.3241627900861
272,1172878.15372093,2703206.53662791,2224.4978372093,2006.5366279101,1378.1537209299859
273,1172878.98327907,2703206.00637209,2224.6361627907,2006.0063720899634,1378.9832790698856
274,1172879.81283721,2703205.47611628,2224.77448837209,2005.4761162800714,1379.8128372100182
275,1172880.64239535,2703204.94586047,2224.91281395349,2004.9458604701795,1380.642395349918
276,1172881.47195349,2703204.41560465,2225.05113953488,2004.415604650043,1381.4719534900505
277,1172882.30151163,2703203.88534884,2225.18946511628,2003.885348840151,1382.3015116299503
278,1172883.13106977,2703203.35509302,2225.32779069767,2003.3550930200145,1383.1310697700828
279,1172883.96062791,2703202.82483721,2225.46611627907,2002.8248372101225,1383.9606279099826
280,1172884.79018605,2703202.2945814,2225.60444186047,2002.2945814002305,1384.7901860501152
281,1172885.61974419,2703201.76432558,2225.74276744186,2001.764325580094,1385.619744190015
282,1172886.44930233,2703201.23406977,2225.88109302326,2001.234069770202,1386.4493023299146
283,1172887.27886047,2703200.70381395,2226.01941860465,2000.7038139500655,1387.2788604700472
284,1172888.1084186,2703200.17355814,2226.15774418605,2000.1735581401736,1388.1084185999352
285,1172888.93797674,2703199.64330233,2226.29606976744,1999.643302329816,1388.9379767400678
286,1172889.76753488,2703199.11304651,2226.43439534884,1999.113046510145,1389.7675348799676
287,1172890.59709302,2703198.5827907,2226.57272093023,1998.5827906997874,1390.5970930201001
288,1172891.42665116,2703198.05253488,2226.71104651163,1998.0525348801166,1391.42665116
289,1172892.2562093,2703197.52227907,2226.84937209302,1997.5222790702246,1392.2562092998996
290,1172893.08576744,2703196.99202326,2226.98769767442,1996.992023259867,1393.0857674400322
291,1172893.91532558,2703196.46176744,2227.12602325581,1996.4617674401961,1393.915325579932
292,1172894.74488372,2703195.93151163,2227.26434883721,1995.9315116298385,1394.7448837200645
293,1172895.57444186,2703195.40125581,2227.4026744186,1995.4012558101676,1395.5744418599643
294,1172896.404,2703194.871,2227.541,1994.87099999981,1396.4040000000969
295,1172897.30871429,2703194.33325714,2227.65714285714,1994.333257140126,1397.3087142899167
296,1172898.21342857,2703193.79551429,2227.77328571429,1993.795514290221,1398.2134285699576
297,1172899.11814286,2703193.25777143,2227.88942857143,1993.2577714300714,1399.1181428600103
298,1172900.02285714,2703192.72002857,2228.00557142857,1992.7200285699219,1400.0228571400512
299,1172900.92757143,2703192.18228571,2228.12171428571,1992.1822857097723,1400.9275714301039
300,1172901.83228571,2703191.64454286,2228.23785714286,1991.6445428598672,1401.832285709912
301,1172902.737,2703191.1068,2228.354,1991.1068000001833,1402.7369999999646
302,1172903.64171429,2703190.56905714,2228.47014285714,1990.5690571400337,1403.6417142900173
303,1172904.54642857,2703190.03131429,2228.58628571429,1990.0313142901286,1404.5464285700582
304,1172905.45114286,2703189.49357143,2228.70242857143,1989.493571429979,1405.4511428601108
305,1172906.35585714,2703188.95582857,2228.81857142857,1988.9558285698295,1406.355857139919
306,1172907.26057143,2703188.41808571,2228.93471428571,1988.4180857101455,1407.2605714299716
307,1172908.16528571,2703187.88034286,2229.05085714286,1987.8803428597748,1408.1652857100125
308,1172909.07,2703187.3426,2229.167,1987.342600000091,1409.0700000000652
309,1172909.97471429,2703186.80485714,2229.28314285714,1986.8048571399413,1409.974714289885
310,1172910.87942857,2703186.26711429,2229.39928571429,1986.2671142900363,1410.879428569926
311,1172911.78414286,2703185.72937143,2229.51542857143,1985.7293714298867,1411.7841428599786
312,1172912.68885714,2703185.19162857,2229.63157142857,1985.1916285702027,1412.6888571400195
313,1172913.59357143,2703184.65388571,2229.74771428571,1984.6538857100531,1413.5935714300722
314,1172914.49828571,2703184.11614286,2229.86385714286,1984.116142860148,1414.4982857101131
315,1172915.403,2703183.5784,2229.98,1983.5783999999985,1415.402999999933
316,1172916.30771429,2703183.04065714,2230.09614285714,1983.040657139849,1416.3077142899856
317,1172917.21242857,2703182.50291429,2230.21228571429,1982.5029142899439,1417.2124285700265
318,1172918.11714286,2703181.96517143,2230.32842857143,1981.9651714297943,1418.1171428600792
319,1172919.02185714,2703181.42742857,2230.44457142857,1981.4274285701104,1419.0218571398873
320,1172919.92657143,2703180.88968571,2230.56071428571,1980.8896857099608,1419.92657142994
321,1172920.83128571,2703180.35194286,2230.67685714286,1980.3519428600557,1420.8312857099809
322,1172921.736,2703179.8142,2230.793,1979.8141999999061,1421.7360000000335
323,1172922.64071429,2703179.27645714,2230.90914285714,1979.2764571402222,1422.6407142900862
324,1172923.54542857,2703178.73871429,2231.02528571429,1978.7387142898515,1423.5454285698943
325,1172924.45014286,2703178.20097143,2231.14142857143,1978.2009714301676,1424.450142859947
326,1172925.35485714,2703177.66322857,2231.25757142857,1977.663228570018,1425.3548571399879
327,1172926.25957143,2703177.12548571,2231.37371428571,1977.1254857098684,1426.2595714300405
328,1172927.16428571,2703176.58774286,2231.48985714286,1976.5877428599633,1427.1642857100815
329,1172928.069,2703176.05,2231.606,1976.0499999998137,1428.0689999999013
330,1172929.05770175,2703175.88052632,2231.77289473684,1975.8805263200775,1429.05770174996
331,1172930.04640351,2703175.71105263,2231.93978947368,1975.7110526300967,1430.0464035100304
332,1172931.03510526,2703175.54157895,2232.10668421053,1975.5415789498948,1431.035105260089
333,1172932.02380702,2703175.37210526,2232.27357894737,1975.372105259914,1432.0238070199266
334,1172933.01250877,2703175.20263158,2232.44047368421,1975.2026315801777,1433.0125087699853
335,1172934.00121053,2703175.03315789,2232.60736842105,1975.033157890197,1434.0012105300557
336,1172934.98991228,2703174.86368421,2232.7742631579,1974.863684209995,1434.9899122801144
337,1172935.97861404,2703174.69421053,2232.94115789474,1974.694210529793,1435.978614039952
338,1172936.96731579,2703174.52473684,2233.10805263158,1974.5247368398122,1436.9673157900106
339,1172937.95601754,2703174.35526316,2233.27494736842,1974.355263160076,1437.9560175400693
340,1172938.9447193,2703174.18578947,2233.44184210526,1974.1857894700952,1438.9447192999069
341,1172939.93342105,2703174.01631579,2233.60873684211,1974.0163157898933,1439.9334210499655
342,1172940.92212281,2703173.84684211,2233.77563157895,1973.846842110157,1440.922122810036
343,1172941.91082456,2703173.67736842,2233.94252631579,1973.6773684201762,1441.9108245600946
344,1172942.89952632,2703173.50789474,2234.10942105263,1973.5078947399743,1442.8995263199322
345,1172943.88822807,2703173.33842105,2234.27631578947,1973.3384210499935,1443.8882280699909
346,1172944.87692982,2703173.16894737,2234.44321052632,1973.1689473697916,1444.8769298200496
347,1172945.86563158,2703172.99947368,2234.61010526316,1972.9994736798108,1445.8656315798871
348,1172946.85433333,2703172.83,2234.777,1972.8300000000745,1446.8543333299458
349,1172947.84303509,2703172.66052632,2234.94389473684,1972.6605263198726,1447.8430350900162
350,1172948.83173684,2703172.49105263,2235.11078947368,1972.4910526298918,1448.8317368400749
351,1172949.8204386,2703172.32157895,2235.27768421053,1972.3215789501555,1449.8204385999124
352,1172950.80914035,2703172.15210526,2235.44457894737,1972.1521052601747,1450.8091403499711
353,1172951.79784211,2703171.98263158,2235.61147368421,1971.9826315799728,1451.7978421100415
354,1172952.78654386,2703171.81315789,2235.77836842105,1971.813157889992,1452.7865438601002
355,1172953.77524561,2703171.64368421,2235.94526315789,1971.64368420979,1453.775245609926
356,1172954.76394737,2703171.47421053,2236.11215789474,1971.4742105300538,1454.7639473699965
357,1172955.75264912,2703171.30473684,2236.27905263158,1971.304736840073,1455.7526491200551
358,1172956.74135088,2703171.13526316,2236.44594736842,1971.135263159871,1456.7413508798927
359,1172957.73005263,2703170.96578947,2236.61284210526,1970.9657894698903,1457.7300526299514
360,1172958.71875439,2703170.79631579,2236.77973684211,1970.796315790154,1458.7187543900218
361,1172959.70745614,2703170.62684211,2236.94663157895,1970.6268421099521,1459.7074561400805
362,1172960.69615789,2703170.45736842,2237.11352631579,1970.4573684199713,1460.6961578899063
363,1172961.68485965,2703170.28789474,2237.28042105263,1970.2878947397694,1461.6848596499767
364,1172962.6735614,2703170.11842105,2237.44731578947,1970.1184210497886,1462.6735614000354
365,1172963.66226316,2703169.94894737,2237.61421052632,1969.9489473700523,1463.6622631601058
366,1172964.65096491,2703169.77947368,2237.78110526316,1969.7794736800715,1464.6509649099316
367,1172965.63966667,2703169.61,2237.948,1969.6099999998696,1465.639666670002
368,1172966.62836842,2703169.44052632,2238.11489473684,1969.4405263201334,1466.6283684200607
369,1172967.61707018,2703169.27105263,2238.28178947368,1969.2710526301526,1467.6170701798983
370,1172968.60577193,2703169.10157895,2238.44868421053,1969.1015789499506,1468.605771929957
371,1172969.59447368,2703168.93210526,2238.61557894737,1968.9321052599698,1469.5944736800157
372,1172970.58317544,2703168.76263158,2238.78247368421,1968.762631579768,1470.583175440086
373,1172971.57187719,2703168.59315789,2238.94936842105,1968.593157889787,1471.571877189912
374,1172972.56057895,2703168.42368421,2239.11626315789,1968.4236842100509,1472.5605789499823
375,1172973.5492807,2703168.25421053,2239.28315789474,1968.254210529849,1473.549280700041
376,1172974.53798246,2703168.08473684,2239.45005263158,1968.0847368398681,1474.5379824601114
377,1172975.52668421,2703167.91526316,2239.61694736842,1967.9152631601319,1475.5266842099372
378,1172976.51538596,2703167.74578947,2239.78384210526,1967.745789470151,1476.515385959996
379,1172977.50408772,2703167.57631579,2239.95073684211,1967.5763157899491,1477.5040877200663
380,1172978.49278947,2703167.40684211,2240.11763157895,1967.406842110213,1478.4927894698922
381,1172979.48149123,2703167.23736842,2240.28452631579,1967.237368420232,1479.4814912299626
382,1172980.47019298,2703167.06789474,2240.45142105263,1967.0678947400302,1480.4701929800212
383,1172981.45889474,2703166.89842105,2240.61831578947,1966.8984210500494,1481.4588947400916
384,1172982.44759649,2703166.72894737,2240.78521052632,1966.7289473698474,1482.4475964899175
385,1172983.43629825,2703166.55947368,2240.95210526316,1966.5594736798666,1483.4362982499879
386,1172984.425,2703166.39,2241.119,1966.3900000001304,1484.4250000000466
387,1172985.157,2703165.82129508,2241.16429508197,1965.8212950797752,1485.15699999989
388,1172985.889,2703165.25259016,2241.20959016393,1965.2525901598856,1485.8889999999665
389,1172986.621,2703164.68388525,2241.2548852459,1964.683885249775,1486.6210000000428
390,1172987.353,2703164.11518033,2241.30018032787,1964.1151803298853,1487.3529999998864
391,1172988.085,2703163.54647541,2241.34547540984,1963.5464754099958,1488.0849999999627
392,1172988.817,2703162.97777049,2241.3907704918,1962.9777704901062,1488.8170000000391
393,1172989.549,2703162.40906557,2241.43606557377,1962.4090655702166,1489.5490000001155
394,1172990.281,2703161.84036066,2241.48136065574,1961.840360660106,1490.280999999959
395,1172991.013,2703161.27165574,2241.52665573771,1961.2716557402164,1491.0130000000354
396,1172991.745,2703160.70295082,2241.57195081967,1960.7029508198611,1491.7450000001118
397,1172992.477,2703160.1342459,2241.61724590164,1960.1342458999716,1492.4769999999553
398,1172993.209,2703159.56554098,2241.66254098361,1959.565540980082,1493.2090000000317
399,1172993.941,2703158.99683607,2241.70783606557,1958.9968360699713,1493.941000000108
400,1172994.673,2703158.42813115,2241.75313114754,1958.4281311500818,1494.6729999999516
401,1172995.405,2703157.85942623,2241.79842622951,1957.8594262301922,1495.405000000028
402,1172996.137,2703157.29072131,2241.84372131148,1957.290721309837,1496.1370000001043
403,1172996.869,2703156.72201639,2241.88901639344,1956.7220163899474,1496.8689999999478
404,1172997.601,2703156.15331148,2241.93431147541,1956.1533114798367,1497.6010000000242
405,1172998.333,2703155.58460656,2241.97960655738,1955.5846065599471,1498.3330000001006
406,1172999.065,2703155.01590164,2242.02490163934,1955.0159016400576,1499.0649999999441
407,1172999.797,2703154.44719672,2242.07019672131,1954.447196720168,1499.7970000000205
408,1173000.529,2703153.8784918,2242.11549180328,1953.8784917998128,1500.5290000000969
409,1173001.261,2703153.30978689,2242.16078688525,1953.3097868901677,1501.2609999999404
410,1173001.993,2703152.74108197,2242.20608196721,1952.7410819698125,1501.9930000000168
411,1173002.725,2703152.17237705,2242.25137704918,1952.172377049923,1502.7250000000931
412,1173003.457,2703151.60367213,2242.29667213115,1951.6036721300334,1503.4569999999367
413,1173004.189,2703151.03496721,2242.34196721311,1951.0349672101438,1504.189000000013
414,1173004.921,2703150.46626229,2242.38726229508,1950.4662622897886,1504.9210000000894
415,1173005.653,2703149.89755738,2242.43255737705,1949.8975573801436,1505.652999999933
416,1173006.385,2703149.32885246,2242.47785245902,1949.3288524597883,1506.3850000000093
417,1173007.117,2703148.76014754,2242.52314754098,1948.7601475398988,1507.1170000000857
418,1173007.849,2703148.19144262,2242.56844262295,1948.1914426200092,1507.8489999999292
419,1173008.581,2703147.6227377,2242.61373770492,1947.6227377001196,1508.5810000000056
420,1173009.313,2703147.05403279,2242.65903278689,1947.054032790009,1509.313000000082
421,1173010.045,2703146.48532787,2242.70432786885,1946.4853278701194,1510.0449999999255
422,1173010.777,2703145.91662295,2242.74962295082,1945.9166229502298,1510.7770000000019
423,1173011.509,2703145.34791803,2242.79491803279,1945.3479180298746,1511.5090000000782
